"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Lakeville","Lakeville","IN","South Bend, IN","""South Bend-Mishawaka, IN-MI""",9025,5.35318047337278,,,,113000,0.533807829181495,5.0185873605948,0.0288849557522124,,0.147058823529412,0,70
"City","Genesee","Genesee","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",9027,2.00166420118343,100,,,741700,-0.282333960742135,1.65844298245614,0.0213617365511662,,,,50
"City","Town of Pine Plains","Town of Pine Plains","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9028,4.01904585798817,,,,226200,3.05239179954442,9.75254730713246,0.0321883289124669,,0.127490039840637,0.15625,114.5
"City","Worcester","Worcester","NY","Oneonta, NY","""Oneonta, NY""",9030,7.76349852071006,,,,98000,0.307062436028659,16.1137440758294,,,0.15115561990562,0,139
"City","Thompson","Thompson","OH","Cleveland, OH","""Cleveland-Elyria, OH""",9031,1.70118343195266,,,,166400,0,1.40158439975625,0.0225360576923077,,0.0880503144654088,0.0357142857142857,91.5
"City","East Cocalico Township","East Cocalico Township","PA","Lancaster, PA","""Lancaster, PA""",9033,7.15791420118343,100,,,213700,0.80188679245283,3.68753032508491,0.0331258773982217,,,,73.5
"City","East Taylor Township","East Taylor Township","PA","Johnstown, PA","""Johnstown, PA""",9034,3.03254437869822,100,,,70800,-0.421940928270042,4.27098674521355,0.0163700564971752,,0.189726659377446,0.0194890751505968,103.5
"City","Middlefield","Middlefield","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",9037,1.04289940828402,,,,236400,0.638569604086845,0.33955857385399,0.00848561759729272,,0.101914252432751,0.0722243193514467,102
"City","Lafayette","Lafayette","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9038,3.82951183431953,,,,224500,0.267976775346137,11.3039167079822,0.0277238307349665,,0.162726008344923,0.094017094017094,138
"City","Town of Holland","Town of Holland","MA","Springfield, MA","""Springfield, MA""",9039,6.73631656804734,100,,6.661,215900,0.418604651162791,11.231324059763,0.045414543770264,,0.0955165692007797,0.122448979591837,82
"City","Montauk","Montauk","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9042,9.49056952662722,,,,1046600,2.59778453092834,8.70378063980058,0.031311866997898,,0.0343137254901961,0,133
"City","Silver Lake","Silver Lake","IN","Warsaw, IN","""Warsaw, IN""",9043,3.27200443786982,,,,86800,1.0477299185099,1.99764982373678,,,0.138576779026217,0.027027027027027,79
"City","Edgar","Edgar","WI","Wausau, WI","""Wausau, WI""",9044,7.69415680473373,100,,,150500,0.400266844563042,5.91133004926108,0.0303189368770764,,0.0601202404809619,0,88.5
"City","Myrtle Point","Myrtle Point","OR","Coos Bay, OR","""Coos Bay, OR""",9045,2.73761094674556,100,,,142600,-0.765483646485734,2.14899713467049,,,0.0856269113149847,0.107142857142857,105
"City","Verona","Verona","VA","Staunton, VA","""Staunton-Waynesboro, VA""",9046,2.06360946745562,0,,4.8814,166800,0.18018018018018,4.64240903387704,,,,,100
"City","Vernonia","Vernonia","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",9047,6.65957840236686,100,,27.2359,182300,0.773908236594804,13.3001864512119,0.0550959956116293,,0.0711974110032362,0.0454545454545455,66
"City","Rougemont","Rougemont","NC","Durham, NC","""Durham-Chapel Hill, NC""",9048,8.63443047337278,,,,202300,0.797209765819631,5.41948931735279,0.0326000988630746,,0.0418470418470419,0,59
"City","Hamilton","Hamilton","MI","Holland, MI","""Holland, MI""",9050,3.89792899408284,100,,,184900,-0.215866162978953,6.6320645905421,0.0275283937263386,,0.0616883116883117,0.0131578947368421,71
"City","Calhan","Calhan","CO","Colorado Springs, CO","""Colorado Springs, CO""",9051,7.46579142011834,100,4.5454,,235800,1.33218736570692,8.51357570179475,0.0347116200169635,,0.0701952551626688,0.0423680453363768,55
"City","South Franklin Township","South Franklin Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",9052,9.01257396449704,100,,,186800,0.592353257942919,2.97684674751929,0.0270503211991435,,,,111
"City","Penndel","Penndel","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",9053,5.3799926035503,100,,,241000,1.0482180293501,3.47788750536711,0.0253817427385892,,,,87
"City","Pittsville","Pittsville","WI","Wisconsin Rapids-Marshfield, WI","""Wisconsin Rapids-Marshfield, WI""",9055,8.93306213017751,100,,,121100,0.916666666666667,13.1775700934579,,,0.111842105263158,0,98
"City","Gibsonville","Gibsonville","NC",,,9059,0.618528106508876,83.33,,,137500,0,0.954478707782673,,,0.0784867306606437,0.0431654676258993,69.5
"City","Emsworth","Emsworth","PA","Pittsburgh, PA","""Pittsburgh, PA""",9060,6.22503698224852,100,,,135800,0.667160859896219,6.25978090766823,0.0262076583210604,,,,80
"City","King City","King City","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",9061,8.44951923076923,100,,,3e+05,0.368016058882569,5.82010582010582,0.0389699999999999,,,,57
"City","Castle Point","Castle Point","MO","St. Louis, MO","""St. Louis, MO-IL""",9063,2.14959319526627,,,15.4987,48300,3.87096774193548,-7.64818355640535,0.0201242236024846,,,,70
"City","Kohler","Kohler","WI","Sheboygan, WI","""Sheboygan, WI""",9064,9.26775147928994,,,,211100,1.00478468899522,15.989010989011,0.0333301752723827,,0.102870813397129,0,73
"City","Monclova","Monclova","OH","Toledo, OH","""Toledo, OH""",9065,8.60207100591716,,,,262300,0.382701875239189,9.93294216261526,0.0267708730461305,,0.0528571428571429,0,73
"City","Parsonsburg","Parsonsburg","MD","Salisbury, DE","""Salisbury, MD-DE""",9066,0.0841346153846154,50,,,141500,0.42583392476934,-2.81593406593407,0.0223392226148409,,0.170124481327801,0.0609756097560976,90
"City","Letterkenny Township","Letterkenny Township","PA","Chambersburg, PA","""Chambersburg-Waynesboro, PA""",9067,2.70525147928994,,,,166000,-0.180396873120866,1.46699266503667,,,0.157209702313669,0,97
"City","Highland City","Highland City","FL","Lakeland, FL","""Lakeland-Winter Haven, FL""",9068,9.04215976331361,100,,,137800,0.878477306002928,10.1518784972022,0.0446081277213353,,0.0710088148873653,0.0758620689655172,92
"City","Red Boiling Springs","Red Boiling Springs","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",9070,6.63369082840237,,,,93900,0.427807486631016,26.7206477732794,0.0500425985090522,,0.147368421052632,0.0357142857142857,59
"City","Cedarville","Cedarville","OH","Dayton, OH","""Dayton, OH""",9071,7.48520710059172,,,,163700,1.67701863354037,5.61290322580645,0.0229810629199756,,0.0633802816901408,0,63.5
"City","Withamsville","Withamsville","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",9072,6.88424556213018,100,,,143200,0.916138125440451,5.44918998527246,0.0310824022346368,,0.0822637106184364,0.024822695035461,63
"City","Pleasant Ridge","Pleasant Ridge","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",9073,9.46190828402367,100,,,334600,1.27118644067797,5.78564653809674,0.0286969515839808,,0.0424836601307189,0,69
"City","Marshall","Marshall","NY","Utica, NY","""Utica-Rome, NY""",9074,1.2398298816568,,,,123000,-0.324149108589951,2.5,0.0240162601626017,,0.0854700854700855,0.3,115
"City","Rising Fawn","Rising Fawn","GA","Chattanooga, TN","""Chattanooga, TN-GA""",9076,3.11575443786982,,,,114400,0.79295154185022,2.14285714285714,0.0268793706293706,,0.14868804664723,0.0196078431372549,75
"City","Porter Township","Porter Township","PA","Huntingdon, PA","""Huntingdon, PA""",9077,9.95377218934911,100,,,147300,1.51619572708477,6.12391930835735,,,0.0674603174603175,0,
"City","Summit","Summit","WI","Milwaukee, WI","""Milwaukee-Waukesha-West Allis, WI""",9081,0.550110946745562,100,,,385000,-0.439617274372899,-0.284900284900285,0.0150883116883116,,,,71
"City","Highland","Highland","NY",,,9083,3.72318786982249,,,,145600,1.25173852573018,-5.76051779935275,,,0.112984201008851,0.223077814046541,220
"City","Woodbury","Woodbury","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",9084,6.50147928994083,,,,74400,0.134589502018843,12.3867069486405,0.0459946236559139,,0.184931506849315,0.037037037037037,70
"City","Meadowview","Meadowview","VA","Kingsport, TN","""Kingsport-Bristol-Bristol, TN-VA""",9085,7.12555473372781,100,,,132000,0.45662100456621,5.85404971932638,0.0410378787878787,,0.0797101449275362,0.0303030303030303,89.5
"City","Byron","Byron","NY","Batavia, NY","""Batavia, NY""",9086,4.00887573964497,,,,123300,0.16246953696182,4.58015267175572,,,0.0551181102362205,0.0476190476190476,98
"City","Freedom","Freedom","NY","Olean, NY","""Olean, NY""",9087,1.89626479289941,,,,97300,-0.916496945010183,2.09863588667366,,,0.0638297872340425,0.0833333333333333,149
"City","Roosevelt Gardens","Roosevelt Gardens","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",9088,10,100,,,190000,2.09564750134336,21.9512195121951,0.0485157894736843,,,,105
"City","Hardy","Hardy","VA","Roanoke, VA","""Roanoke, VA""",9089,8.02052514792899,70,,,217900,0.322283609576427,8.24639841033284,0.0415052776502982,,0.0923656927426956,0.0102040816326531,127
"City","Town of Parish","Town of Parish","NY","Syracuse, NY","""Syracuse, NY""",9092,6.45062869822485,100,,,100500,0.099601593625498,4.57856399583767,0.0310646766169154,,0.0603015075376884,0.0833333333333333,111.5
"City","White Plains","White Plains","KY","Madisonville, KY","""Madisonville, KY""",9094,8.56416420118343,,,,100200,-0.298507462686567,15.1724137931034,,,0.09375,0,99
"City","Morganton","Morganton","GA",,,9095,7.38350591715976,100,,,206400,0.194174757281553,1.12689857912788,,,0.0685714285714286,0,108.5
"City","Sewanee","Sewanee","TN","Tullahoma, TN","""Tullahoma-Manchester, TN""",9096,6.25462278106509,,,,215500,0.0928936367858802,7.21393034825871,,,0.0766129032258065,0,89
"City","Winslow","Winslow","AR","Fayetteville, AR","""Fayetteville-Springdale-Rogers, AR-MO""",9097,7.3539201183432,100,,,132800,1.91864927091328,7.44336569579288,0.0330647590361446,,0.111538461538462,0,63.5
"City","Dighton","Dighton","MA","Providence, RI","""Providence-Warwick, RI-MA""",9098,3.46523668639053,,,,326900,0.0305997552019584,4.3408873284392,0.0310828999694097,,0.0681205374438778,0.0608583178279047,80
"City","Mulino","Mulino","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",9099,9.04585798816568,,,,420400,-0.426338228327807,6.40344216654012,0.0369148430066604,,0.0306406685236769,0,68
"City","Dillsburg","Dillsburg","PA","York, PA","""York-Hanover, PA""",9100,2.84208579881657,100,,,170400,0.235294117647059,4.34782608695652,0.0270011737089202,,,,81
"City","Provincetown","Provincetown","MA","Cape Cod, MA","""Barnstable Town, MA""",9103,5.14423076923077,87.5,,,525900,0.51605504587156,5.666063893912,0.0227895037079293,,0.0719602977667494,0.0344827586206897,102
"City","Bradner","Bradner","OH","Toledo, OH","""Toledo, OH""",9104,0.706360946745562,,,,88600,-0.112739571589628,-5.44290288153682,0.0246839729119639,,0.0972972972972973,0.0555555555555556,74
"City","Otis","Otis","OR","Newport, OR","""Newport, OR""",9105,8.36076183431953,,,,176000,0.917431192660551,2.62390670553936,,,0.0945945945945946,0,121
"City","Arcadia","Arcadia","WI",,,9107,9.76608727810651,,,,148800,0.744752877454299,18.9448441247002,,,0.0926724137931034,0,89
"City","Washingtonville","Washingtonville","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9108,0.479844674556213,,,,238800,0.209819555182543,8.20117806977798,0.0231113902847571,,0.172528201725282,0.123076923076923,121
"City","Dayton","Dayton","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",9110,5.37259615384615,100,,,715300,0.40707467714767,1.6773276474769,0.0101132392003356,,0.0381679389312977,0.0666666666666667,86
"City","Palmyra","Palmyra","WI","Watertown, WI","""Watertown-Fort Atkinson, WI""",9111,4.49426775147929,,,,205200,0.538951494365507,4.42748091603053,,,0.0555555555555556,0.037037037037037,73.5
"City","Highspire","Highspire","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",9113,0.582470414201183,0,,,93400,0.75512405609493,-1.16402116402116,0.0210706638115632,,0.118980169971671,0.0476190476190476,82
"City","Yates","Yates","NY","Rochester, NY","""Rochester, NY""",9116,0.614829881656805,,,,104600,-0.0955109837631328,6.5173116089613,0.0236711281070745,,0.0991957104557641,0.135135135135135,98
"City","Conesus","Conesus","NY","Rochester, NY","""Rochester, NY""",9117,4.94545118343195,,,,148300,0.610583446404342,4.14325842696629,0.0309103169251517,,0.0806100217864924,0.0810810810810811,107
"City","Milan","Milan","OH","Sandusky, OH","""Sandusky, OH""",9120,2.30029585798817,,,,146300,0.549828178694158,1.66782487838777,0.0223171565276827,,0.0983050847457627,0.0344827586206897,82
"City","Hampton","Hampton","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",9123,3.45784023668639,,,,143300,-0.278357689631176,4.67494521548576,0.0444731332868109,,0.180760406424123,0.0752493200362647,112
"City","Tuftonboro","Tuftonboro","NH",,,9124,8.15828402366864,100,,,268000,0.449775112443778,5.63657863618447,,,0.0529489373841107,0,100
"City","Hallowell","Hallowell","ME","Augusta, ME","""Augusta-Waterville, ME""",9126,2.45562130177515,,,,162800,0.184615384615385,0.1230012300123,,,0.126436781609195,0,99.5
"City","Rollinsford","Rollinsford","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",9127,7.97429733727811,50,,,235900,1.02783725910064,7.17855520218083,0.0341076727426877,,0.043360433604336,0,73
"City","Gillespie","Gillespie","IL","St. Louis, MO","""St. Louis, MO-IL""",9128,2.48058431952663,100,,,58500,0.171232876712329,-6.54952076677316,0.0166495726495726,,0.24025974025974,0.0216216216216216,123
"City","Berlin Heights","Berlin Heights","OH","Sandusky, OH","""Sandusky, OH""",9130,6.77237426035503,,,,156700,0.320102432778489,10.0421348314607,0.0475303126994258,,0.0704225352112676,0.0857142857142857,82
"City","Eddystone","Eddystone","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",9131,2.61834319526627,,,,84400,0.476190476190476,8.76288659793814,0.0393009478672985,,0.336585365853659,0.101449275362319,86
"City","Waldo","Waldo","FL","Gainesville, FL","""Gainesville, FL""",9132,8.76386834319527,100,,,136300,0.14695077149155,29.1943127962085,0.0519369038884814,,,,83
"City","West Bloomfield","West Bloomfield","NY","Rochester, NY","""Rochester, NY""",9134,7.46486686390533,,,,165600,2.09617755856967,5.276541640178,0.0184963768115942,,0.0615384615384615,0,90
"City","New Paris","New Paris","IN","Elkhart, IN","""Elkhart-Goshen, IN""",9135,0.761834319526627,,,,148400,-0.268817204301075,-2.23978919631094,0.0176886792452831,,0.048780487804878,0.0384615384615385,66
"City","Fox River Grove","Fox River Grove","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",9136,2.82729289940828,75,,,238300,0.548523206751055,8.12159709618875,0.0199244649601342,,0.145814581458146,0.037037037037037,88
"City","Churchton","Churchton","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",9138,0.60835798816568,,,,313000,-0.0957548675390999,-1.35518436810589,0.00380191693290732,,0.0782472613458529,0.06,90
"City","Marysville","Marysville","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",9139,0.0628698224852071,,,,115600,0.0865800865800866,-3.58632193494579,0.0127076124567473,,0.129504504504504,0.0521739130434783,84.5
"City","Lillian","Lillian","AL","Daphne, AL","""Daphne-Fairhope-Foley, AL""",9140,5.37721893491124,,,,165700,-0.300842358604091,2.79156327543424,,,0.0921348314606742,0,96
"City","Town of Cape Vincent","Town of Cape Vincent","NY","Watertown, NY","""Watertown-Fort Drum, NY""",9142,9.69951923076923,,,,167100,0.179856115107914,4.76489028213166,,,0.032967032967033,0,152
"City","Ragland","Ragland","AL","Birmingham, AL","""Birmingham-Hoover, AL""",9143,4.39441568047337,,,,100300,0.1998001998002,-1.37659783677483,0.0291026919242272,,0.0570175438596491,0,85
"City","Nanjemoy","Nanjemoy","MD","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",9144,0.657359467455621,100,,44.5767,250000,-0.714853057982526,4.69011725293132,0.020308,,0.122395833333333,0.0851063829787234,97
"City","Shohola","Shohola","PA","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9145,6.95081360946746,,,,160500,1.26182965299685,7.21442885771543,0.0240685358255452,,0.177589852008457,0.0238095238095238,123
"City","Stafford","Stafford","NY","Batavia, NY","""Batavia, NY""",9146,3.98853550295858,100,,,125700,0.319233838786911,2.02922077922078,,,0.0502092050209205,0.0833333333333333,98
"City","Oskaloosa","Oskaloosa","KS","Topeka, KS","""Topeka, KS""",9148,4.27052514792899,,,,95800,0,-3.62173038229376,0.0486116910229646,,0.176470588235294,0,68
"City","Springwater","Springwater","NY","Rochester, NY","""Rochester, NY""",9149,1.98409763313609,,,,98900,0,3.02083333333333,0.0277957532861477,,0.0697674418604651,0.222222222222222,107
"City","Burr Oak","Burr Oak","MI","Sturgis, MI","""Sturgis, MI""",9150,7.84023668639053,,,,103100,0.68359375,3.41023069207623,,,0.117977528089888,0,97
"City","Lookout Mountain","Lookout Mountain","GA","Chattanooga, TN","""Chattanooga, TN-GA""",9151,1.41364644970414,,,,215100,-1.10344827586207,-2.80162675101672,0.0251185495118549,,0.107758620689655,0.02,93.5
"City","Baker","Baker","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",9152,2.24019970414201,100,,,159900,0.18796992481203,0.629326620516048,0.017854909318324,,0.15370705244123,0.0470588235294118,89
"City","Silver Creek","Silver Creek","GA","Rome, GA","""Rome, GA""",9154,8.30066568047337,100,,,128700,0.546875,12.6970227670753,0.0397047397047396,,0.087962962962963,0.0175438596491228,66
"City","Wheatland","Wheatland","NY","Rochester, NY","""Rochester, NY""",9155,0.0887573964497041,,,,153400,-0.130208333333333,-2.54129606099111,0.0194458930899608,,0.0919540229885057,0.125,77
"City","Coaldale","Coaldale","PA","Pottsville, PA","""Pottsville, PA""",9156,0.128513313609467,,,,40800,-1.21065375302663,-5.33642691415313,,,0.22108843537415,0.0923076923076923,122
"City","Spring Grove","Spring Grove","PA","York, PA","""York-Hanover, PA""",9158,0.0388313609467456,0,,,139400,0.0717875089734386,-1.06458481192335,0.016857962697274,,,,81
"City","Sumas","Sumas","WA","Bellingham, WA","""Bellingham, WA""",9159,8.10003698224852,,,15.5763,283400,1.90578928443006,16.0999590331831,0.0452646436132675,,0.0748031496062992,0.0526315789473684,67
"City","Lake City","Lake City","TN","Knoxville, TN","""Knoxville, TN""",9160,6.29715236686391,100,,,93800,0.213675213675214,8.06451612903226,0.0367377398720683,,0.111764705882353,0.0350877192982456,82
"City","Derby","Derby","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",9162,8.36538461538461,75,,,228900,0.881445570736007,13.7673956262425,0.041397990388816,,,,50
"City","Brownsville","Brownsville","OR","Albany, OR","""Albany, OR""",9165,7.44730029585799,100,,,227600,0.043956043956044,13.0650769995032,,,0.0622837370242215,0.0555555555555556,75
"City","Peshtigo","Peshtigo","WI","Marinette, WI","""Marinette, WI-MI""",9167,4.59042159763314,,,,120200,0.0832639467110741,11.090573012939,,,0.194369973190349,0.0413793103448276,112
"City","Presidential Lakes Estates","Presidential Lakes Estates","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",9168,2.42603550295858,,,18.4854,174300,0.287686996547756,5.89307411907655,0.0200688468158348,,,,117
"City","Westwood","Westwood","CA",,,9169,3.56323964497041,50,,,262600,0.613026819923372,6.70459162941894,,,0.136752136752137,0.09375,137
"City","Matamoras","Matamoras","PA","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9170,2.87167159763314,,,,160100,-0.0624219725343321,6.59121171770972,0.0230231105559027,,0.150406504065041,0.0405405405405405,123
"City","Ottawa","Ottawa","WI","Milwaukee, WI","""Milwaukee-Waukesha-West Allis, WI""",9172,4.13646449704142,,,3.6819,340900,-0.814663951120163,0.679267572356763,0.0308653564095043,,0.0376506024096386,0,71
"City","Roaring Spring","Roaring Spring","PA","Altoona, PA","""Altoona, PA""",9173,2.77829142011834,100,,,105800,0.666032350142721,3.3203125,0.0252646502835538,,,,69
"City","Frankfort","Frankfort","OH","Chillicothe, OH","""Chillicothe, OH""",9175,2.1875,,,,115000,0.700525394045534,-4.48504983388704,,,0.0816777041942605,0.027027027027027,63
"City","Merlin","Merlin","OR","Grants Pass, OR","""Grants Pass, OR""",9176,9.42954881656805,100,,,315600,1.2512030798845,10.3882476390346,,,0.0434782608695652,0.25,82
"City","Jones","Jones","OK","Oklahoma City, OK","""Oklahoma City, OK""",9178,6.39515532544379,100,,,122800,-0.40551500405515,6.22837370242214,0.0307328990228013,,0.0681818181818182,0.0416666666666667,72
"City","West Dundee","West Dundee","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",9179,0.819156804733728,40,,,255200,-0.0783085356303837,3.90879478827362,0.0234051724137931,,0.134020618556701,0.0371352785145889,86
"City","Bolton","Bolton","NY","Glens Falls, NY","""Glens Falls, NY""",9180,2.18380177514793,,,,387600,0.544747081712062,5.06912442396313,0.0217105263157895,,0.050379642930433,0.179226069246436,101
"City","Duncan","Duncan","SC","Spartanburg, SC","""Spartanburg, SC""",9181,7.35761834319527,,,,116900,0.0856164383561644,11.2274024738344,0.0486142001710863,,0.0665901262916188,0.0344827586206897,77
"City","Fayette","Fayette","OH","Toledo, OH","""Toledo, OH""",9182,4.86409023668639,,,,106900,0.375586854460094,10.6625258799172,0.022263797942002,,0.0673400673400673,0.05,75.5
"City","Helmetta","Helmetta","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9183,0.498335798816568,50,,25.7788,240100,0.334308399498537,1.82357930449534,0.0295210329029572,,0.114052953156823,0.178571428571429,110
"City","Navassa","Navassa","NC","Myrtle Beach, SC","""Myrtle Beach-Conway-North Myrtle Beach, SC-NC""",9185,9.92048816568047,100,,,126800,5.57868442964196,11.7180616740088,0.0910567823343849,,,,111
"City","Larkspur","Larkspur","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",9186,9.12721893491124,100,,,606000,0.647732934728451,6.25986322987901,0.0293118811881188,,0.0258706467661692,0,58
"City","Marshallville","Marshallville","OH","Wooster, OH","""Wooster, OH""",9187,6.01701183431953,,,,158400,0.89171974522293,8.64197530864197,,,0.0503778337531486,0.1,68
"City","Florence","Florence","TX","Austin, TX","""Austin-Round Rock, TX""",9188,9.72725591715976,100,,,222100,0.543232231779086,8.76591576885406,0.0361368752814049,,,,67
"City","Brady Township","Brady Township","PA","DuBois, PA","""DuBois, PA""",9189,2.46301775147929,0,,,98100,0.102040816326531,0.822199383350462,,,0.125,0,102.5
"City","Hampton","Hampton","TN","Johnson City, TN","""Johnson City, TN""",9190,3.17677514792899,100,,,101700,-0.294117647058824,6.94006309148265,0.0333235004916421,,0.103585657370518,0.115384615384615,88
"City","German Flatts","German Flatts","NY","Utica, NY","""Utica-Rome, NY""",9191,3.23317307692308,,,,112000,0,11.0009910802775,0.0273839285714286,,0.133440514469453,0.0481927710843373,130
"City","Willards","Willards","MD","Salisbury, DE","""Salisbury, MD-DE""",9193,0.216346153846154,100,,,130800,0.383729854182655,-8.27489481065919,0.02217125382263,,0.183606557377049,0.0892857142857143,90
"City","Riva","Riva","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",9194,3.1823224852071,100,,,447400,-0.621945801865837,-5.39226052019454,-0.00313366115333036,,0.0819875776397515,0,90
"City","Clinton Township","Clinton Township","PA",,,9195,6.55510355029586,,,,148300,0.270453008789723,7.07581227436823,,,0.199724572103089,0.0139873916469661,148
"City","Croyle Township","Croyle Township","PA","Johnstown, PA","""Johnstown, PA""",9196,1.34615384615385,,,,108900,0.183992640294388,-4.55740578439965,0.00739210284664837,,0.198863636363636,0,103.5
"City","Seaside Heights","Seaside Heights","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9199,3.73798076923077,100,,12.3147,255200,0.0784313725490196,9.10645575032065,0.0191144200626958,,,,122
"City","Niwot","Niwot","CO","Boulder, CO","""Boulder, CO""",9200,5.85151627218935,100,,,674800,0.611301625167735,3.08585395661473,0.00135892116182568,,,,63
"City","Gastonville","Gastonville","PA","Pittsburgh, PA","""Pittsburgh, PA""",9201,6.47466715976331,100,,,150000,0.942126514131898,-0.46449900464499,0.0157266666666667,,0.0649717514124294,0.0543478260869565,111
"City","Meadowbrook","Meadowbrook","AL","Birmingham, AL","""Birmingham-Hoover, AL""",9202,5.62962278106509,100,,,286300,0.245098039215686,3.24558240173098,0.0344743276283619,,,,76
"City","Colebrook","Colebrook","NH","Berlin, NH","""Berlin, NH-VT""",9203,1.45894970414201,100,,,110700,-0.717488789237668,0.0904159132007233,,,0.100694444444444,0.0689655172413793,154
"City","Ogdensburg","Ogdensburg","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",9205,2.14497041420118,,,,218500,0.64486411791801,5.40279787747226,0.0173729977116706,,0.157205240174672,0.111111111111111,138
"City","Goochland","Goochland","VA","Richmond, VA","""Richmond, VA""",9206,6.85558431952663,100,,4.2553,225300,0.625279142474319,5.77464788732394,0.020075454948957,,0.0583596214511041,0,73
"City","Dodge Center","Dodge Center","MN","Rochester, MN","""Rochester, MN""",9207,9.69489644970414,100,,,164400,0.55045871559633,7.52125572269457,0.037779805352798,,0.0459183673469388,0,74
"City","El Dorado","El Dorado","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",9208,9.84559911242603,100,,,403700,1.86727226848347,11.766334440753,0.0543646271984146,,0.0692520775623269,0.04,76
"City","Bonneau","Bonneau","SC","Charleston, SC","""Charleston-North Charleston, SC""",9209,0.822855029585799,100,,5.9275,143500,-1.98087431693989,-3.62659503022163,,,0.0916905444126075,0.15625,74
"City","Coolspring Township","Coolspring Township","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",9210,3.52440828402367,100,,,159100,-0.624609618988132,-5.52256532066508,-0.0073790069138906,,0.100694444444444,0.0137931034482759,118
"City","Champion Heights","Champion Heights","OH","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",9211,6.08265532544379,100,,4.6687,94500,0.853788687299893,4.65116279069767,0.0160529100529101,,,,89
"City","Hampton Falls","Hampton Falls","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",9212,5.05085059171598,100,,,430200,0.467071461933676,2.20955096222381,0.0248698279869828,,0.0438356164383562,0.0625,72
"City","Loretto","Loretto","TN","Lawrenceburg, TN","""Lawrenceburg, TN""",9213,7.27995562130178,100,,,98900,0.815494393476045,3.56020942408377,,,0.0845070422535211,0,80
"City","Avoca","Avoca","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",9214,2.50369822485207,,,,84500,0,-5.16273849607183,0.0362721893491125,,0.203023758099352,0.0319148936170213,118
"City","Rush Township","Rush Township","PA","State College, PA","""State College, PA""",9216,8.01775147928994,100,,,135300,0.222222222222222,0.296515937731653,0.0311086474501108,,,,87
"City","Lexington","Lexington","OH","Mansfield, OH","""Mansfield, OH""",9217,0.939349112426035,,,8.4991,119700,0.0836120401337793,7.16204118173679,0.0197744360902257,,0.112301957129543,0.0539419087136929,67
"City","New Eagle","New Eagle","PA","Pittsburgh, PA","""Pittsburgh, PA""",9218,8.54752218934911,,,,83700,0.600961538461539,9.26892950391645,0.0400477897252092,,0.124555160142349,0.0571428571428571,111
